title; rank; date; artist; chart
I Almost Do (Taylor's Version);138;21/11/2021;Taylor Swift;top200
Happier Than Ever - Edit;139;21/11/2021;Billie Eilish;top200
I AM WOMAN;140;21/11/2021;Emmy Meli;top200
Good Days;141;21/11/2021;SZA;top200
505;142;21/11/2021;Arctic Monkeys;top200
Skate;143;21/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Robbery;144;21/11/2021;Juice WRLD;top200
DÁKITI;145;21/11/2021;Bad Bunny, Jhay Cortez;top200
SLOW DANCING IN THE DARK;146;21/11/2021;Joji;top200
Wishing Well;147;21/11/2021;Juice WRLD;top200
Peaches (feat. Daniel Caesar & Giveon);148;21/11/2021;Justin Bieber;top200
Forever Winter (Taylor's Version) (From The Vault);149;21/11/2021;Taylor Swift;top200
The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version);150;21/11/2021;Taylor Swift;top200
Wasted On You;151;21/11/2021;Morgan Wallen;top200
Let It Snow! Let It Snow! Let It Snow!;152;21/11/2021;Dean Martin;top200
Holly Jolly Christmas;153;21/11/2021;Michael Bublé;top200
1 Scale (feat. G Herbo);154;21/11/2021;Young Dolph;top200
Mood (feat. iann dior);155;21/11/2021;24kGoldn;top200
Babe (Taylor's Version) (From The Vault);156;21/11/2021;Taylor Swift;top200
Sharing Locations (feat. Lil Baby & Lil Durk);157;21/11/2021;Meek Mill;top200
goosebumps;158;21/11/2021;Travis Scott;top200
Stay Stay Stay (Taylor's Version);159;21/11/2021;Taylor Swift;top200
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas);160;21/11/2021;Tainy;top200
Daddy Issues;161;21/11/2021;The Neighbourhood;top200
Dreams - 2004 Remaster;162;21/11/2021;Fleetwood Mac;top200
Lemonade (feat. Gunna & Don Toliver & NAV);163;21/11/2021;Internet Money;top200
The Spins;164;21/11/2021;Mac Miller;top200
Save Your Tears;165;21/11/2021;The Weeknd;top200
Love In The Dark;166;21/11/2021;Adele;top200
Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version);167;21/11/2021;Taylor Swift;top200
See You Again (feat. Kali Uchis);168;21/11/2021;Tyler, The Creator;top200
Holy Ground (Taylor's Version);169;21/11/2021;Taylor Swift;top200
Whiskey Glasses;170;21/11/2021;Morgan Wallen;top200
Heartbreak Anniversary;171;21/11/2021;Giveon;top200
It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra);172;21/11/2021;Perry Como, The Fontane Sisters;top200
Moon;173;21/11/2021;Kanye West;top200
Streets;174;21/11/2021;Doja Cat;top200
I.Y.B.;175;21/11/2021;NLE Choppa;top200
Die For You;176;21/11/2021;The Weeknd;top200
my ex's best friend (with blackbear);177;21/11/2021;Machine Gun Kelly;top200
telepatía;178;21/11/2021;Kali Uchis;top200
Drip Too Hard (Lil Baby & Gunna);179;21/11/2021;Lil Baby;top200
Pursuit Of Happiness (Nightmare);180;21/11/2021;Kid Cudi, MGMT, Ratatat;top200
She Knows (feat. Amber Coffman & Cults);181;21/11/2021;J. Cole;top200
Tennessee Whiskey;182;21/11/2021;Chris Stapleton;top200
The Way Life Goes (feat. Oh Wonder);183;21/11/2021;Lil Uzi Vert;top200
Fly As Me;184;21/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Ambition For Cash;185;21/11/2021;Key Glock;top200
Someone You Loved;186;21/11/2021;Lewis Capaldi;top200
ROOF;187;21/11/2021;DaBaby;top200
SAD!;188;21/11/2021;XXXTENTACION;top200
favorite crime;189;21/11/2021;Olivia Rodrigo;top200
Hope;190;21/11/2021;XXXTENTACION;top200
Heather;191;21/11/2021;Conan Gray;top200
Everybody Dies In Their Nightmares;192;21/11/2021;XXXTENTACION;top200
Fuck Love (feat. Trippie Redd);193;21/11/2021;XXXTENTACION;top200
Begin Again (Taylor's Version);194;21/11/2021;Taylor Swift;top200
Redbone;195;21/11/2021;Childish Gambino;top200
Life Of The Party (with André 3000);196;21/11/2021;Kanye West;top200
Talking to the Moon;197;21/11/2021;Bruno Mars;top200
For The Night (feat. Lil Baby & DaBaby);198;21/11/2021;Pop Smoke;top200
Sand In My Boots;199;21/11/2021;Morgan Wallen;top200
Shoota (feat. Lil Uzi Vert);200;21/11/2021;Playboi Carti;top200
Easy On Me;1;22/11/2021;Adele;top200
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault);2;22/11/2021;Taylor Swift;top200
Oh My God;3;22/11/2021;Adele;top200
INDUSTRY BABY (feat. Jack Harlow);4;22/11/2021;Lil Nas X;top200
Can I Get It;5;22/11/2021;Adele;top200
Smokin Out The Window;6;22/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
I Drink Wine;7;22/11/2021;Adele;top200
My Little Love;8;22/11/2021;Adele;top200
STAY (with Justin Bieber);9;22/11/2021;The Kid LAROI;top200
Heat Waves;10;22/11/2021;Glass Animals;top200
Strangers By Nature;11;22/11/2021;Adele;top200
Cry Your Heart Out;12;22/11/2021;Adele;top200
To Be Loved;13;22/11/2021;Adele;top200
Knife Talk (with 21 Savage ft. Project Pat);14;22/11/2021;Drake;top200
All Night Parking (with Erroll Garner) Interlude;15;22/11/2021;Adele;top200
Woman Like Me;16;22/11/2021;Adele;top200
Hold On;17;22/11/2021;Adele;top200
Better Days (NEIKED x Mae Muller x Polo G);18;22/11/2021;NEIKED;top200
Need to Know;19;22/11/2021;Doja Cat;top200
Already Dead;20;22/11/2021;Juice WRLD;top200
Way 2 Sexy (with Future & Young Thug);21;22/11/2021;Drake;top200
Love Is A Game;22;22/11/2021;Adele;top200
Shivers;23;22/11/2021;Ed Sheeran;top200
One Right Now (with The Weeknd);24;22/11/2021;Post Malone;top200
family ties (with Kendrick Lamar);25;22/11/2021;Baby Keem;top200
good 4 u;26;22/11/2021;Olivia Rodrigo;top200
Cold Heart - PNAU Remix;27;22/11/2021;Elton John, Dua Lipa;top200
Meet Me At Our Spot;28;22/11/2021;THE ANXIETY, WILLOW, Tyler Cole;top200
abcdefu;29;22/11/2021;GAYLE;top200
Kiss Me More (feat. SZA);30;22/11/2021;Doja Cat;top200
Bad Man (Smooth Criminal);31;22/11/2021;Polo G;top200
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault);32;22/11/2021;Taylor Swift;top200
I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault);33;22/11/2021;Taylor Swift;top200
All I Want for Christmas Is You;34;22/11/2021;Mariah Carey;top200
Woman;35;22/11/2021;Doja Cat;top200
Enchanted;36;22/11/2021;Taylor Swift;top200
Red (Taylor's Version);37;22/11/2021;Taylor Swift;top200
Dark Red;38;22/11/2021;Steve Lacy;top200
All Too Well (Taylor's Version);39;22/11/2021;Taylor Swift;top200
Bad Habits;40;22/11/2021;Ed Sheeran;top200
Enemy (with JID) - from the series Arcane League of Legends;41;22/11/2021;Imagine Dragons;top200
Happier Than Ever;42;22/11/2021;Billie Eilish;top200
Sky;43;22/11/2021;Playboi Carti;top200
2055;44;22/11/2021;Sleepy Hallow;top200
Rockin' Around The Christmas Tree;45;22/11/2021;Brenda Lee;top200
Sweater Weather;46;22/11/2021;The Neighbourhood;top200
THATS WHAT I WANT;47;22/11/2021;Lil Nas X;top200
Jingle Bell Rock;48;22/11/2021;Bobby Helms;top200
Who Want Smoke?? (feat. G Herbo & Lil Durk & 21 Savage);49;22/11/2021;Nardo Wick;top200
SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy);50;22/11/2021;Amaarae;top200
traitor;51;22/11/2021;Olivia Rodrigo;top200
Jugaste y Sufrí;52;22/11/2021;Eslabon Armado, DannyLux;top200
MONTERO (Call Me By Your Name);53;22/11/2021;Lil Nas X;top200
Praise God;54;22/11/2021;Kanye West;top200
I Love You So;55;22/11/2021;The Walters;top200
Leave The Door Open;56;22/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
RAPSTAR;57;22/11/2021;Polo G;top200
You Right;58;22/11/2021;Doja Cat, The Weeknd;top200
Toxic;59;22/11/2021;BoyWithUke;top200
Fair Trade (with Travis Scott);60;22/11/2021;Drake;top200
Pepas;61;22/11/2021;Farruko;top200
Notion;62;22/11/2021;The Rare Occasions;top200
It's Beginning to Look a Lot like Christmas;63;22/11/2021;Michael Bublé;top200
Ghost;64;22/11/2021;Justin Bieber;top200
Get Into It (Yuh);65;22/11/2021;Doja Cat;top200
It's the Most Wonderful Time of the Year;66;22/11/2021;Andy Williams;top200
love nwantiti (ah ah ah);67;22/11/2021;CKay;top200
Beggin';68;22/11/2021;Måneskin;top200
ESCAPE PLAN;69;22/11/2021;Travis Scott;top200
State Of Grace (Taylor's Version);70;22/11/2021;Taylor Swift;top200
The Very First Night (Taylor's Version) (From The Vault);71;22/11/2021;Taylor Swift;top200
No Role Modelz;72;22/11/2021;J. Cole;top200
Levitating (feat. DaBaby);73;22/11/2021;Dua Lipa;top200
Fancy Like;74;22/11/2021;Walker Hayes;top200
I Knew You Were Trouble (Taylor's Version);75;22/11/2021;Taylor Swift;top200
The Christmas Song (Merry Christmas To You);76;22/11/2021;Nat King Cole;top200
Message In A Bottle (Taylor's Version) (From The Vault);77;22/11/2021;Taylor Swift;top200
Lucid Dreams;78;22/11/2021;Juice WRLD;top200
Last Christmas;79;22/11/2021;Wham!;top200
Blinding Lights;80;22/11/2021;The Weeknd;top200
Tell Em;81;22/11/2021;Cochise, $NOT;top200
No Love (with SZA);82;22/11/2021;Summer Walker;top200
Freaks;83;22/11/2021;Surf Curse;top200
Better Man (Taylor's Version) (From The Vault);84;22/11/2021;Taylor Swift;top200
Moth To A Flame (with The Weeknd);85;22/11/2021;Swedish House Mafia;top200
Wants and Needs (feat. Lil Baby);86;22/11/2021;Drake;top200
20 Min;87;22/11/2021;Lil Uzi Vert;top200
Life Goes On;88;22/11/2021;Oliver Tree;top200
MONEY;89;22/11/2021;LISA;top200
I AM WOMAN;90;22/11/2021;Emmy Meli;top200
When We Were Young;91;22/11/2021;Adele;top200
drivers license;92;22/11/2021;Olivia Rodrigo;top200
My Universe;93;22/11/2021;Coldplay, BTS;top200
deja vu;94;22/11/2021;Olivia Rodrigo;top200
Treacherous (Taylor's Version);95;22/11/2021;Taylor Swift;top200
Jumpin (feat. Polo G);96;22/11/2021;NLE Choppa;top200
Miss The Rage (feat. Playboi Carti);97;22/11/2021;Trippie Redd;top200
22 (Taylor's Version);98;22/11/2021;Taylor Swift;top200
Sunflower - Spider-Man: Into the Spider-Verse;99;22/11/2021;Post Malone, Swae Lee;top200
Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault);100;22/11/2021;Taylor Swift;top200
All Girls Are The Same;101;22/11/2021;Juice WRLD;top200
Santa Tell Me;102;22/11/2021;Ariana Grande;top200
Someone Like You;103;22/11/2021;Adele;top200
GHOST TOWN;104;22/11/2021;Benson Boone;top200
Ain't Shit;105;22/11/2021;Doja Cat;top200
LA FAMA (with The Weeknd);106;22/11/2021;ROSALÍA;top200
feel like shit;107;22/11/2021;Tate McRae;top200
Do It To It;108;22/11/2021;ACRAZE, Cherish;top200
Girls Want Girls (with Lil Baby);109;22/11/2021;Drake;top200
Martin & Gina;110;22/11/2021;Polo G;top200
"...And to Those I Love;  Thanks for Sticking Around";111;22/11/2021;$uicideboy$;top200
Buy Dirt;112;22/11/2021;Jordan Davis, Luke Bryan;top200
Circles;113;22/11/2021;Post Malone;top200
Bubbly (with Drake & Travis Scott);114;22/11/2021;Young Thug;top200
too easy;115;22/11/2021;Gunna, Future;top200
Rolling in the Deep;116;22/11/2021;Adele;top200
We Are Never Ever Getting Back Together (Taylor's Version);117;22/11/2021;Taylor Swift;top200
Hurricane;118;22/11/2021;Kanye West;top200
LOT OF ME;119;22/11/2021;Lil Tecca;top200
Looking Out for You;120;22/11/2021;Joy Again;top200
Mr. Brightside;121;22/11/2021;The Killers;top200
Space Song;122;22/11/2021;Beach House;top200
YKWIM?;123;22/11/2021;Yot Club;top200
Wildest Dreams (Taylor's Version);124;22/11/2021;Taylor Swift;top200
Watermelon Sugar;125;22/11/2021;Harry Styles;top200
Save Your Tears (with Ariana Grande) (Remix);126;22/11/2021;The Weeknd;top200
505;127;22/11/2021;Arctic Monkeys;top200
Está Dañada;128;22/11/2021;Ivan Cornejo;top200
Come & Go (with Marshmello);129;22/11/2021;Juice WRLD;top200
SLOW DANCING IN THE DARK;130;22/11/2021;Joji;top200
Good Days;131;22/11/2021;SZA;top200
Forever Winter (Taylor's Version) (From The Vault);132;22/11/2021;Taylor Swift;top200
Happier Than Ever - Edit;133;22/11/2021;Billie Eilish;top200
Sharing Locations (feat. Lil Baby & Lil Durk);134;22/11/2021;Meek Mill;top200
I Almost Do (Taylor's Version);135;22/11/2021;Taylor Swift;top200
XO Tour Llif3;136;22/11/2021;Lil Uzi Vert;top200
Daddy Issues;137;22/11/2021;The Neighbourhood;top200
Heartbreak Anniversary;138;22/11/2021;Giveon;top200
masquerade;139;22/11/2021;Siouxxie;top200
Jocelyn Flores;140;22/11/2021;XXXTENTACION;top200
White Christmas;141;22/11/2021;Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra;top200
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas);142;22/11/2021;Tainy;top200
Babe (Taylor's Version) (From The Vault);143;22/11/2021;Taylor Swift;top200
The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version);144;22/11/2021;Taylor Swift;top200
Yonaguni;145;22/11/2021;Bad Bunny;top200
Feliz Navidad;146;22/11/2021;José Feliciano;top200
Wasted On You;147;22/11/2021;Morgan Wallen;top200
Save Your Tears;148;22/11/2021;The Weeknd;top200
See You Again (feat. Kali Uchis);149;22/11/2021;Tyler, The Creator;top200
Robbery;150;22/11/2021;Juice WRLD;top200
Mistletoe;151;22/11/2021;Justin Bieber;top200
Stay Stay Stay (Taylor's Version);152;22/11/2021;Taylor Swift;top200
1 Scale (feat. G Herbo);153;22/11/2021;Young Dolph;top200
Love In The Dark;154;22/11/2021;Adele;top200
Underneath the Tree;155;22/11/2021;Kelly Clarkson;top200
Wishing Well;156;22/11/2021;Juice WRLD;top200
Peaches (feat. Daniel Caesar & Giveon);157;22/11/2021;Justin Bieber;top200
Skate;158;22/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Die For You;159;22/11/2021;The Weeknd;top200
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet);160;22/11/2021;Frank Sinatra;top200
favorite crime;161;22/11/2021;Olivia Rodrigo;top200
my ex's best friend (with blackbear);162;22/11/2021;Machine Gun Kelly;top200
Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version);163;22/11/2021;Taylor Swift;top200
Moon;164;22/11/2021;Kanye West;top200
Someone You Loved;165;22/11/2021;Lewis Capaldi;top200
goosebumps;166;22/11/2021;Travis Scott;top200
DÁKITI;167;22/11/2021;Bad Bunny, Jhay Cortez;top200
She Knows (feat. Amber Coffman & Cults);168;22/11/2021;J. Cole;top200
Holy Ground (Taylor's Version);169;22/11/2021;Taylor Swift;top200
Ambition For Cash;170;22/11/2021;Key Glock;top200
Mood (feat. iann dior);171;22/11/2021;24kGoldn;top200
The Way Life Goes (feat. Oh Wonder);172;22/11/2021;Lil Uzi Vert;top200
I.Y.B.;173;22/11/2021;NLE Choppa;top200
The Spins;174;22/11/2021;Mac Miller;top200
Streets;175;22/11/2021;Doja Cat;top200
Heather;176;22/11/2021;Conan Gray;top200
Lemonade (feat. Gunna & Don Toliver & NAV);177;22/11/2021;Internet Money;top200
Dreams - 2004 Remaster;178;22/11/2021;Fleetwood Mac;top200
Before You Go;179;22/11/2021;Lewis Capaldi;top200
telepatía;180;22/11/2021;Kali Uchis;top200
Whiskey Glasses;181;22/11/2021;Morgan Wallen;top200
Drip Too Hard (Lil Baby & Gunna);182;22/11/2021;Lil Baby;top200
Pursuit Of Happiness (Nightmare);183;22/11/2021;Kid Cudi, MGMT, Ratatat;top200
Begin Again (Taylor's Version);184;22/11/2021;Taylor Swift;top200
Holly Jolly Christmas;185;22/11/2021;Michael Bublé;top200
ROOF;186;22/11/2021;DaBaby;top200
Shoota (feat. Lil Uzi Vert);187;22/11/2021;Playboi Carti;top200
Talking to the Moon;188;22/11/2021;Bruno Mars;top200
Redbone;189;22/11/2021;Childish Gambino;top200
Star Shopping;190;22/11/2021;Lil Peep;top200
Money Trees;191;22/11/2021;Kendrick Lamar, Jay Rock;top200
Smells Like Teen Spirit - Remastered;192;22/11/2021;Nirvana;top200
Sand In My Boots;193;22/11/2021;Morgan Wallen;top200
Come Back...Be Here (Taylor's Version);194;22/11/2021;Taylor Swift;top200
Off The Grid;195;22/11/2021;Kanye West;top200
Let It Snow! Let It Snow! Let It Snow!;196;22/11/2021;Dean Martin;top200
Fuck Love (feat. Trippie Redd);197;22/11/2021;XXXTENTACION;top200
Falling;198;22/11/2021;Harry Styles;top200
The Hills;199;22/11/2021;The Weeknd;top200
Fell In Luv (feat. Bryson Tiller);200;22/11/2021;Playboi Carti;top200
Easy On Me;1;23/11/2021;Adele;top200
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault);2;23/11/2021;Taylor Swift;top200
Oh My God;3;23/11/2021;Adele;top200
INDUSTRY BABY (feat. Jack Harlow);4;23/11/2021;Lil Nas X;top200
Smokin Out The Window;5;23/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
STAY (with Justin Bieber);6;23/11/2021;The Kid LAROI;top200
Heat Waves;7;23/11/2021;Glass Animals;top200
Can I Get It;8;23/11/2021;Adele;top200
I Drink Wine;9;23/11/2021;Adele;top200
My Little Love;10;23/11/2021;Adele;top200
Knife Talk (with 21 Savage ft. Project Pat);11;23/11/2021;Drake;top200
Better Days (NEIKED x Mae Muller x Polo G);12;23/11/2021;NEIKED;top200
Cry Your Heart Out;13;23/11/2021;Adele;top200
To Be Loved;14;23/11/2021;Adele;top200
Way 2 Sexy (with Future & Young Thug);15;23/11/2021;Drake;top200
Need to Know;16;23/11/2021;Doja Cat;top200
Strangers By Nature;17;23/11/2021;Adele;top200
Shivers;18;23/11/2021;Ed Sheeran;top200
abcdefu;19;23/11/2021;GAYLE;top200
family ties (with Kendrick Lamar);20;23/11/2021;Baby Keem;top200
good 4 u;21;23/11/2021;Olivia Rodrigo;top200
One Right Now (with The Weeknd);22;23/11/2021;Post Malone;top200
Cold Heart - PNAU Remix;23;23/11/2021;Elton John, Dua Lipa;top200
All Night Parking (with Erroll Garner) Interlude;24;23/11/2021;Adele;top200
Already Dead;25;23/11/2021;Juice WRLD;top200
Woman Like Me;26;23/11/2021;Adele;top200
Meet Me At Our Spot;27;23/11/2021;THE ANXIETY, WILLOW, Tyler Cole;top200
Kiss Me More (feat. SZA);28;23/11/2021;Doja Cat;top200
Hold On;29;23/11/2021;Adele;top200
All I Want for Christmas Is You;30;23/11/2021;Mariah Carey;top200
Bad Man (Smooth Criminal);31;23/11/2021;Polo G;top200
I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault);32;23/11/2021;Taylor Swift;top200
Woman;33;23/11/2021;Doja Cat;top200
Enchanted;34;23/11/2021;Taylor Swift;top200
Love Is A Game;35;23/11/2021;Adele;top200
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault);36;23/11/2021;Taylor Swift;top200
Bad Habits;37;23/11/2021;Ed Sheeran;top200
Red (Taylor's Version);38;23/11/2021;Taylor Swift;top200
Dark Red;39;23/11/2021;Steve Lacy;top200
Happier Than Ever;40;23/11/2021;Billie Eilish;top200
THATS WHAT I WANT;41;23/11/2021;Lil Nas X;top200
All Too Well (Taylor's Version);42;23/11/2021;Taylor Swift;top200
Enemy (with JID) - from the series Arcane League of Legends;43;23/11/2021;Imagine Dragons;top200
Sky;44;23/11/2021;Playboi Carti;top200
2055;45;23/11/2021;Sleepy Hallow;top200
traitor;46;23/11/2021;Olivia Rodrigo;top200
Rockin' Around The Christmas Tree;47;23/11/2021;Brenda Lee;top200
MONTERO (Call Me By Your Name);48;23/11/2021;Lil Nas X;top200
Jingle Bell Rock;49;23/11/2021;Bobby Helms;top200
Sweater Weather;50;23/11/2021;The Neighbourhood;top200
Who Want Smoke?? (feat. G Herbo & Lil Durk & 21 Savage);51;23/11/2021;Nardo Wick;top200
Praise God;52;23/11/2021;Kanye West;top200
SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy);53;23/11/2021;Amaarae;top200
Fair Trade (with Travis Scott);54;23/11/2021;Drake;top200
Leave The Door Open;55;23/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Jugaste y Sufrí;56;23/11/2021;Eslabon Armado, DannyLux;top200
You Right;57;23/11/2021;Doja Cat, The Weeknd;top200
RAPSTAR;58;23/11/2021;Polo G;top200
Pepas;59;23/11/2021;Farruko;top200
I Love You So;60;23/11/2021;The Walters;top200
It's Beginning to Look a Lot like Christmas;61;23/11/2021;Michael Bublé;top200
Ghost;62;23/11/2021;Justin Bieber;top200
Get Into It (Yuh);63;23/11/2021;Doja Cat;top200
Toxic;64;23/11/2021;BoyWithUke;top200
It's the Most Wonderful Time of the Year;65;23/11/2021;Andy Williams;top200
Beggin';66;23/11/2021;Måneskin;top200
Notion;67;23/11/2021;The Rare Occasions;top200
love nwantiti (ah ah ah);68;23/11/2021;CKay;top200
Levitating (feat. DaBaby);69;23/11/2021;Dua Lipa;top200
No Role Modelz;70;23/11/2021;J. Cole;top200
The Christmas Song (Merry Christmas To You);71;23/11/2021;Nat King Cole;top200
Fancy Like;72;23/11/2021;Walker Hayes;top200
State Of Grace (Taylor's Version);73;23/11/2021;Taylor Swift;top200
The Very First Night (Taylor's Version) (From The Vault);74;23/11/2021;Taylor Swift;top200
Blinding Lights;75;23/11/2021;The Weeknd;top200
Last Christmas;76;23/11/2021;Wham!;top200
ESCAPE PLAN;77;23/11/2021;Travis Scott;top200
Wants and Needs (feat. Lil Baby);78;23/11/2021;Drake;top200
I Knew You Were Trouble (Taylor's Version);79;23/11/2021;Taylor Swift;top200
Lucid Dreams;80;23/11/2021;Juice WRLD;top200
Message In A Bottle (Taylor's Version) (From The Vault);81;23/11/2021;Taylor Swift;top200
Moth To A Flame (with The Weeknd);82;23/11/2021;Swedish House Mafia;top200
My Universe;83;23/11/2021;Coldplay, BTS;top200
drivers license;84;23/11/2021;Olivia Rodrigo;top200
Life Goes On;85;23/11/2021;Oliver Tree;top200
Freaks;86;23/11/2021;Surf Curse;top200
No Love (with SZA);87;23/11/2021;Summer Walker;top200
Tell Em;88;23/11/2021;Cochise, $NOT;top200
deja vu;89;23/11/2021;Olivia Rodrigo;top200
I AM WOMAN;90;23/11/2021;Emmy Meli;top200
20 Min;91;23/11/2021;Lil Uzi Vert;top200
MONEY;92;23/11/2021;LISA;top200
Better Man (Taylor's Version) (From The Vault);93;23/11/2021;Taylor Swift;top200
Sunflower - Spider-Man: Into the Spider-Verse;94;23/11/2021;Post Malone, Swae Lee;top200
Miss The Rage (feat. Playboi Carti);95;23/11/2021;Trippie Redd;top200
Santa Tell Me;96;23/11/2021;Ariana Grande;top200
Jumpin (feat. Polo G);97;23/11/2021;NLE Choppa;top200
All Girls Are The Same;98;23/11/2021;Juice WRLD;top200
Do It To It;99;23/11/2021;ACRAZE, Cherish;top200
Ain't Shit;100;23/11/2021;Doja Cat;top200
Treacherous (Taylor's Version);101;23/11/2021;Taylor Swift;top200
22 (Taylor's Version);102;23/11/2021;Taylor Swift;top200
Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault);103;23/11/2021;Taylor Swift;top200
LA FAMA (with The Weeknd);104;23/11/2021;ROSALÍA;top200
Girls Want Girls (with Lil Baby);105;23/11/2021;Drake;top200
Sharing Locations (feat. Lil Baby & Lil Durk);106;23/11/2021;Meek Mill;top200
Martin & Gina;107;23/11/2021;Polo G;top200
When We Were Young;108;23/11/2021;Adele;top200
Bubbly (with Drake & Travis Scott);109;23/11/2021;Young Thug;top200
Buy Dirt;110;23/11/2021;Jordan Davis, Luke Bryan;top200
Circles;111;23/11/2021;Post Malone;top200
YKWIM?;112;23/11/2021;Yot Club;top200
Good Days;113;23/11/2021;SZA;top200
"...And to Those I Love;  Thanks for Sticking Around";114;23/11/2021;$uicideboy$;top200
Mr. Brightside;115;23/11/2021;The Killers;top200
Hurricane;116;23/11/2021;Kanye West;top200
Watermelon Sugar;117;23/11/2021;Harry Styles;top200
feel like shit;118;23/11/2021;Tate McRae;top200
GHOST TOWN;119;23/11/2021;Benson Boone;top200
LOT OF ME;120;23/11/2021;Lil Tecca;top200
Someone Like You;121;23/11/2021;Adele;top200
too easy;122;23/11/2021;Gunna, Future;top200
Save Your Tears (with Ariana Grande) (Remix);123;23/11/2021;The Weeknd;top200
Heartbreak Anniversary;124;23/11/2021;Giveon;top200
Space Song;125;23/11/2021;Beach House;top200
Wildest Dreams (Taylor's Version);126;23/11/2021;Taylor Swift;top200
Looking Out for You;127;23/11/2021;Joy Again;top200
Yonaguni;128;23/11/2021;Bad Bunny;top200
XO Tour Llif3;129;23/11/2021;Lil Uzi Vert;top200
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas);130;23/11/2021;Tainy;top200
We Are Never Ever Getting Back Together (Taylor's Version);131;23/11/2021;Taylor Swift;top200
Come & Go (with Marshmello);132;23/11/2021;Juice WRLD;top200
Rolling in the Deep;133;23/11/2021;Adele;top200
505;134;23/11/2021;Arctic Monkeys;top200
Happier Than Ever - Edit;135;23/11/2021;Billie Eilish;top200
Feliz Navidad;136;23/11/2021;José Feliciano;top200
Está Dañada;137;23/11/2021;Ivan Cornejo;top200
Jocelyn Flores;138;23/11/2021;XXXTENTACION;top200
Daddy Issues;139;23/11/2021;The Neighbourhood;top200
By Your Side;140;23/11/2021;Rod Wave;top200
SLOW DANCING IN THE DARK;141;23/11/2021;Joji;top200
Wasted On You;142;23/11/2021;Morgan Wallen;top200
Mistletoe;143;23/11/2021;Justin Bieber;top200
Save Your Tears;144;23/11/2021;The Weeknd;top200
Peaches (feat. Daniel Caesar & Giveon);145;23/11/2021;Justin Bieber;top200
my ex's best friend (with blackbear);146;23/11/2021;Machine Gun Kelly;top200
White Christmas;147;23/11/2021;Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra;top200
favorite crime;148;23/11/2021;Olivia Rodrigo;top200
The Spins;149;23/11/2021;Mac Miller;top200
Mood (feat. iann dior);150;23/11/2021;24kGoldn;top200
Robbery;151;23/11/2021;Juice WRLD;top200
See You Again (feat. Kali Uchis);152;23/11/2021;Tyler, The Creator;top200
Ambition For Cash;153;23/11/2021;Key Glock;top200
Forever Winter (Taylor's Version) (From The Vault);154;23/11/2021;Taylor Swift;top200
Underneath the Tree;155;23/11/2021;Kelly Clarkson;top200
I Almost Do (Taylor's Version);156;23/11/2021;Taylor Swift;top200
Wishing Well;157;23/11/2021;Juice WRLD;top200
masquerade;158;23/11/2021;Siouxxie;top200
She Knows (feat. Amber Coffman & Cults);159;23/11/2021;J. Cole;top200
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet);160;23/11/2021;Frank Sinatra;top200
Skate;161;23/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
goosebumps;162;23/11/2021;Travis Scott;top200
DÁKITI;163;23/11/2021;Bad Bunny, Jhay Cortez;top200
Babe (Taylor's Version) (From The Vault);164;23/11/2021;Taylor Swift;top200
1 Scale (feat. G Herbo);165;23/11/2021;Young Dolph;top200
The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version);166;23/11/2021;Taylor Swift;top200
